title,price,detail
삼성전자 노트북5 NEW NT500R5M-X78,"1,379,440원","['화면크기 : 15인치(37~39cm)', '무게 : 1.9kg', '종류 : 코어i7 7세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i7-7500U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.7GHz', '터보부스트 : 3.5GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 940MX', '그래픽 메모리 : 2GB', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '디스플레이 특징 : LCD 회전', '화면펼침 : 180˚', '특징 : 울트라북', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜(기가비트)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '180˚화면펼침', 'NVIDIA Optimus 기술', '멀티 카드 리더기', 'SSD : 128GB', 'SSD 인터페이스 : M.2', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 2.09cm', '조명 : LED백라이트', '부피 : 1944cc', '색상 : 블랙', '입력장치 : 독립형키보드', '숫자키패드']"
엘지 그램 17인치 LG노트북 임대 렌탈 대여 30일,"165,000원","['화면크기 : 17인치(43~44cm)', '무게 : 1.34kg', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-8265U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 위스키레이크(8세대)', 'CPU속도 : 1.6GHz', '터보부스트 : 3.9GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : UHD620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 2560x1600(WQXGA)', '패널 : IPS패널(광시야각)', '화면비율 : 16대10', 'bit유형 : 64bit', '블루투스 : 지원', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '썬더볼트3', '부가기능 : 키보드라이트', '웹캠', '이지충전', '퀵충전', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'ODD : 광Drive없음', '배터리 타입 : 리튬이온', '사운드 : DTS Headphone X', '품목 : 노트북', '두께 : 1.74cm', '조명 : LED백라이트', '색상 : 화이트']"
삼성전자 노트북5 NT500R5L-Y77L,"1,398,990원","['화면크기 : 15인치(37~39cm)', '무게 : 1.9kg', '종류 : 코어i7 6세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i7-6500U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 스카이레이크(6세대)', 'CPU속도 : 2.5GHz', '터보부스트 : 3.1GHz', '램 : 8GB', '메모리 타입 : LPDDR3', 'NVIDIA GPU : 지포스 940M', '그래픽 메모리 : 2GB', '해상도 : 1920x1080(FHD)', '화면비율 : 16대9', '특징 : 울트라북', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', 'D-SUB', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', 'NVIDIA Optimus 기술', '멀티 카드 리더기', '사이드싱크', 'SSD : 128GB', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 2.08cm', '조명 : LED백라이트', '부피 : 1934cc', '색상 : 블랙', '입력장치 : 숫자키패드']"
삼성전자 노트북5 NT500R5S-KD2S,"556,410원","['화면크기 : 15인치(37~39cm)', '무게 : 1.9kg', '종류 : 펜티엄', '운영체제 : 미포함(FreeDos)', 'CPU : 3805U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 브로드웰(5세대)', 'CPU속도 : 1.9GHz', '램 : 4GB', '메모리 타입 : LPDDR3', '인텔 GPU : 인텔HD', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1366x768(FWXGA)', '화면비율 : 16대9', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', 'D-SUB', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '멀티 카드 리더기', '사이드싱크', 'SSD : 128GB', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 2.29cm', '조명 : LED백라이트', '부피 : 2130cccc', '색상 : 블랙', '입력장치 : 숫자키패드']"
HP Pavilion15 15-eg0116TX i7/8G/512G/MX450/PD충전,"1,019,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.85kg', '종류 : 코어i7 11세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i7-1165G7', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 타이거레이크', '터보부스트 : 3.9GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 MX450', '그래픽 메모리 : 2GB', '패널 : IPS패널(광시야각)', '베젤 : 슬림베젤', '특징 : 가벼운노트북', '게이밍(게임용)', '미니', '블루투스 : 블루투스5.0', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '부가기능 : 키보드라이트', '웹캠', '고속충전', '키보드라이트(LED)', 'NVIDIA Optimus 기술', 'SSD : 512GB', 'SSD 인터페이스 : NVMe', '배터리 타입 : 리튬폴리머', '스피커 : 뱅앤올룹슨스피커', '무상AS : 1년', '두께 : 1.79cm']"
LG전자 울트라PC 13UD580-GX50K,"799,410원","['화면크기 : 13인치(32~35cm)', '무게 : 1.3kg', '종류 : 코어i5 7세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-7200U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.5GHz', '터보부스트 : 3.1GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : GMA HD 620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '베젤 : 슬림베젤', '특징 : 울트라북', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '유선랜 : 유선랜', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 웹캠', 'Reader모드', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 1.79cm', '조명 : LED백라이트', '부피 : 1281cc', '색상 : 실버', '입력장치 : 독립형키보드']"
레노버 아이디어패드 Gaming 3i 15IMH I5 LEGEND PRO W10,"1,029,000원","['화면크기 : 15인치(37~39cm)', '무게 : 2.2kg', '종류 : 코어i5 10세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-10300H', '칩셋 제조사 : 인텔', '코어종류 : 헥사코어', '코드명 : 코멧레이크', 'CPU속도 : 2.5GHz', '터보부스트 : 4.5GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 GTX1650 Ti', '그래픽 메모리 : 4GB', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 게이밍(게임용)', 'bit유형 : 64', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.1', '부가기능 : 키보드라이트', '웹캠', 'SSD : 256GB', 'SSD 인터페이스 : NVMePCIe', '사용시간 : 최대7시간', '무상AS : 1년', '품목 : 노트북', '두께 : 2.49cm']"
ASUS 게이밍 노트북 ROG G512LU-AL043 RAM 8GB추가 Win10 pro,"1,799,000원","['화면크기 : 15인치(37~39cm)', '무게 : 2.4kg', '종류 : 코어i7 10세대', '운영체제 : 윈도우10 프로', 'CPU : 코어i7-10750H', '칩셋 제조사 : 인텔', '코어종류 : 헥사코어', '코드명 : 코멧레이크', 'CPU속도 : 2.6GHz', '터보부스트 : 5.0GHz', '램 : 16GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 GTX1660 Ti', '인텔 GPU : UHD630', '그래픽 메모리 : 6GB', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '주사율 : 144Hz', '화면비율 : 16대9', '베젤 : 슬림베젤', '밝기 : 슈퍼브라이트(300nit)', '250nit', '특징 : 게이밍(게임용)', 'bit유형 : 64bit', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', 'USB2.0', 'USB3.1', '부가기능 : 키보드라이트', '키보드라이트(RGB)', 'SSD : 512GB', 'SSD 인터페이스 : NVMe', '배터리 타입 : 리튬이온', '배터리용량 : 66Wh', '배터리cell수 : 4cell', '웹카메라 : 전면', '무상AS : 1년', '품목 : 노트북', '두께 : 2.62cm', '색상 : 블랙']"
LG전자 올데이그램 14ZD970-GX50K,"1,367,060원","['화면크기 : 14인치(35~36cm)', '무게 : 0.97kg', '종류 : 코어i5 7세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-7200U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.5GHz', '터보부스트 : 3.1GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : HD620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '베젤 : 슬림베젤', '특징 : 울트라북', '가벼운노트북', '학습,사무용', '휴대용', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '유선랜 : 유선랜있음', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', '웹캠', 'Reader모드', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'ODD : 광Drive없음', '배터리 타입 : 리튬폴리머', '저전력 : O', '사운드 : DTS Headphone X', '품목 : 노트북', '두께 : 1.65cm', '조명 : LED백라이트', '부피 : 1130cc', '색상 : 화이트', '입력장치 : 독립형키보드']"
델 Inspiron 15 5505 플래티넘 실버 노트북 DN5505-WH01KR (라이젠5-4500U 39.6cm WIN10 Home)  윈도우 포함  256GB  8GB,"759,000원",[]
DELL XPS 15 9500 DX95001003KR,"2,799,000원","['무게 : 1.9kg', '종류 : 코어i7 10세대', '운영체제 : 윈도우10 프로', 'CPU : 코어i7-10750H', '코어종류 : 헥사코어', '코드명 : 코멧레이크', 'CPU속도 : 2.6GHz', '터보부스트 : 5.0GHz', '램 : 16GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 GTX1650 Ti', '인텔 GPU : 인텔HD', '그래픽 메모리 : 4GB', '해상도 : 1920x1200(WUXGA)', '패널 : 광시야각', '화면비율 : 16대10', '밝기 : 슈퍼브라이트(500nit)', '특징 : 게이밍(게임용)', 'bit유형 : 64', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.0', '영상출력 : 썬더볼트3', '단자 : USB Type C', '카드 슬롯 : SD카드', '부가기능 : 키보드라이트', 'SSD : 1TB', '배터리용량 : 86Wh', '배터리cell수 : 6cell', '사용시간 : 최대15시간', '웹카메라 : 전면', '두께 : 1.8cm', '입력장치 : 독립형키보드', '보안기능 : 지문인식']"
LG전자 울트라PC 17U70N-GA76K,"1,799,000원","['화면크기 : 17인치(43~44cm)', '무게 : 1.85kg', '종류 : 코어i7 10세대', '운영체제 : 윈도우10', 'CPU : 코어i7-10510U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 코멧레이크', 'CPU속도 : 1.8GHz', '터보부스트 : 4.9GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : 인텔UHD', '해상도 : 2560x1600(WQXGA)', '패널 : IPS패널(광시야각)', '화면비율 : 16대10', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 지원', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB Type C', 'USB2.0', 'USB3.1', '부가기능 : 키보드라이트', 'SSD : 256GB', 'SSD 인터페이스 : NVMe', '배터리 타입 : 리튬이온', '배터리용량 : 72Wh', '웹카메라 : 전면', '품목 : 노트북', '두께 : 1.99cm', '색상 : 블랙', '입력장치 : 숫자키패드']"
LG전자 올뉴그램 15Z980-GA7BK,"1,889,990원","['화면크기 : 15인치(37~39cm)', '무게 : 1.09kg', '종류 : 코어i7 8세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i7-8550U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크-R(8세대)', 'CPU속도 : 1.8GHz', '터보부스트 : 4.0GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : UHD620', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 울트라북', '휴대용', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', 'Reader모드', 'SSD : 512GB', 'ODD : 광Drive없음', '배터리 타입 : 리튬폴리머', '배터리용량 : 72Wh', '저전력 : O', '사운드 : DTS Headphone X', '품목 : 노트북', '두께 : 1.68cm', '조명 : LED백라이트', '부피 : 1371cc', '색상 : 다크실버', '입력장치 : 독립형키보드', '보안기능 : 지문인식']"
레노버 싱크패드 X1 카본 8세대 20U9000JKR WQHD,"2,199,000원","['화면크기 : 14인치(35~36cm)', '무게 : 1.09kg', '종류 : 코어i7 10세대', '운영체제 : 윈도우10 프로', 'CPU : 코어i7-10510U', '칩셋 제조사 : 인텔', '코드명 : 코멧레이크', 'CPU속도 : 1.8GHz', '터보부스트 : 4.9GHz', '램 : 16GB', '메모리 타입 : LPDDR3', '인텔 GPU : 인텔UHD', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 2560x1440(WQHD)', '화면비율 : 16대9', '화면펼침 : 180˚', '밝기 : 슈퍼브라이트(300nit)', '특징 : 가벼운노트북', 'bit유형 : 64', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', '썬더볼트3', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', '웹캠', '고속충전', 'SSD : 512GB', 'SSD 인터페이스 : NVMePCIe', '사용시간 : 최대18시간', '무상AS : 3년', '품목 : 노트북', '두께 : 14.9mm', '보안기능 : 지문인식']"
Apple 15 MV932KH/A,"2,790,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.83kg', '종류 : 코어i9 9세대', '운영체제 : MAC OS', 'CPU : 코어i9-9880H', '칩셋 제조사 : 인텔', '코어종류 : 옥타코어', '코드명 : 커피레이크-R(9세대)', 'CPU속도 : 2.3GHz', '터보부스트 : 4.8GHz', '램 : 16GB', '메모리 타입 : DDR4', 'AMD GPU : 라데온 Pro 560X', '인텔 GPU : UHD630', '그래픽 메모리 : 4GB', '해상도 : 2880x1800(WQXGA)', '패널 : IPS패널(광시야각)', '밝기 : 슈퍼브라이트(500nit)', '특징 : 학습,사무용', '그래픽작업용', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '영상출력 : 썬더볼트3', '썬더볼트3(4개)', '단자 : USB Type C', '부가기능 : 키보드라이트', 'SSD : 512GB', '배터리 타입 : 리튬폴리머', '배터리용량 : 83.6Wh', '품목 : 노트북', '두께 : 1.55cm', '색상 : 실버', '입력장치 : 독립형키보드', '터치bar', '색표현 : 트루톤']"
레노버 V15 IIL 82C5A002KR,"539,000원","['화면크기 : 15인치(37~39cm)', '무게 : 2.1kg', '종류 : 코어i3 10세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i3-1005G1', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 아이스레이크', 'CPU속도 : 1.2GHz', '터보부스트 : 3.4GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : 인텔HD', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '화면비율 : 16대9', '베젤 : 슬림베젤', '화면펼침 : 180˚', '특징 : 학습,사무용', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.2', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', 'SSD : 128GB', 'SSD 인터페이스 : NVMe', '배터리용량 : 30Wh', '무상AS : 1년', '품목 : 노트북', '두께 : 1.99cm', '입력장치 : 독립형키보드', '숫자키패드']"
삼성전자 오디세이 NT800G5M-X59,"1,581,910원","['화면크기 : 15인치(37~39cm)', '무게 : 2.5kg', '종류 : 코어i5 7세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-7300HQ(카비레이크)', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.5GHz', '터보부스트 : 3.5GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 GTX 1050', '인텔 GPU : GMA HD 630', '그래픽 메모리 : 4GB', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '특징 : 게이밍(게임용)', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 키보드라이트', '웹캠', 'SSD : 256GB', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '품목 : 노트북', '두께 : 2.8cm', '조명 : LED백라이트', '부피 : 2569cc', '색상 : 블랙', '입력장치 : 숫자키패드']"
LG전자 15U530-KH5DK,"1,272,040원","['화면크기 : 15인치(37~39cm)', '무게 : 1.95kg', '종류 : 코어i5 4세대', '운영체제 : 윈도우8', 'CPU : 코어i5-4200U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 하스웰(4세대)', 'CPU속도 : 1.6GHz', '터보부스트 : 2.6GHz', '램 : 4GB', '메모리 타입 : DDR3', 'NVIDIA GPU : 지포스 GT 720M', '인텔 GPU : GMA HD 4400', '그래픽 메모리 : 2GB', '해상도 : 1366x768(FWXGA)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '베젤 : 슬림베젤', '특징 : 울트라북', '학습,사무용', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜(기가비트)', '영상출력 : HDMI', 'D-SUB', 'WiDi(무선연결)', '단자 : USB3.0', '부가기능 : 웹캠', '802.11n', 'NVIDIA Optimus 기술', '국제보증서비스', 'SSD : 128GB', 'SSD 인터페이스 : mSATA', 'ODD : DVD멀티', '배터리 타입 : 리튬폴리머', '저전력 : O', '품목 : 노트북', '두께 : 2.1cm', '조명 : LED백라이트', '부피 : 1889cc', '색상 : 실버', '입력장치 : 독립형키보드', '숫자키패드']"
LG전자 15ND530-PX7SK,"1,339,490원","['화면크기 : 15인치(37~39cm)', '무게 : 2.35kg', '종류 : 코어i7 4세대', '운영체제 : 미포함(FreeDos)', 'CPU : i7-4702MQ', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 하스웰(4세대)', 'CPU속도 : 2.2GHz', '터보부스트 : 3.2GHz', '램 : 4GB', '메모리 타입 : DDR3', 'NVIDIA GPU : 지포스 GT 745M', '인텔 GPU : GMA HD 4600', '그래픽 메모리 : 2GB', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜(기가비트)', '영상출력 : HDMI', 'D-SUB', 'WiDi(무선연결)', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '802.11n', 'NVIDIA Optimus 기술', 'HDD 용량 : 1TB', 'ODD : DVD멀티', '배터리cell수 : 4cell', '품목 : 노트북', '두께 : 2.6cm', '조명 : LED백라이트', '부피 : 2006cc', '색상 : 다크실버', '입력장치 : 독립형키보드', '숫자키패드']"
RAZER BLADE 15 Advanced 9GEN R70 512,"2,690,000원","['화면크기 : 15인치(37~39cm)', '무게 : 2.1kg', '종류 : 코어i7 9세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i7-9750H', '칩셋 제조사 : 인텔', '코어종류 : 헥사코어', '코드명 : 커피레이크-R(9세대)', 'CPU속도 : 2.6GHz', '터보부스트 : 4.5GHz', '램 : 16GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 RTX2070 Max-Q', '인텔 GPU : UHD630', '그래픽 메모리 : 8GB', '해상도 : 1920x1080(FHD)', '주사율 : 240Hz', '화면비율 : 16대9', '베젤 : 슬림베젤', '특징 : 게이밍(게임용)', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', 'miniDisplayPort', '썬더볼트', '단자 : USB Type C', '부가기능 : 키보드라이트(RGB)', 'SSD : 512GB', 'SSD 인터페이스 : NVMe', '배터리용량 : 80Wh', '품목 : 노트북', '두께 : 1.78cm']"
아이뮤즈 스톰북5 (윈도우10/SSD추가) 기본형 직장인/대학생/홈 가성비 노트북,"359,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.8kg', '종류 : 셀러론', '운영체제 : 미포함(FreeDos)', 'CPU : 셀러론-N4000', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 제미니레이크', 'CPU속도 : 1.2GHz', '터보부스트 : 2.6GHz', '램 : 4GB', '메모리 타입 : LPDDR4', '인텔 GPU : UHD600', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '디스플레이 종류 : LCD', '블루투스 : 블루투스 4.2', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', 'USB2.0', '카드 슬롯 : MicroSD카드', '부가기능 : 웹캠', 'SSD : 64GB', 'SSD 인터페이스 : eMMC', '배터리용량 : 38Wh', '충전단자 : DC', '사용시간 : 최대8시간', '웹카메라 : 전면', '품목 : 노트북', '두께 : 1.98cm', '입력장치 : 숫자키패드']"
LG전자 울트라PC 15UD470-KX55K,"1,058,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.99kg', '종류 : 코어i5 7세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-7200U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.5GHz', '터보부스트 : 3.1GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 940MX', '인텔 GPU : GMA HD 620', '그래픽 메모리 : 2GB', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 울트라북', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', 'Reader모드', 'NVIDIA Optimus 기술', 'SSD : 512GB', 'SSD 인터페이스 : M.2', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '저전력 : O', '사운드 : DTS Headphone X', '품목 : 노트북', '두께 : 2.09cm', '조명 : LED백라이트', '부피 : 2044cc', '색상 : 화이트', '입력장치 : 숫자키패드']"
Apple 맥북 에어 2020년형 CTO 1.2GHz 4코어 i7/16GB/512GB (CPU 및 RAM 업그레이드),"1,595,050원","['화면크기 : 13인치(32~35cm)', '무게 : 1.29kg', '운영체제 : MAC OS', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', 'CPU속도 : 1.1GHz', '램 : 16GB', '메모리 타입 : LPDDR4x', '인텔 GPU : Iris Plus Graphics', '해상도 : 2560x1600(WQXGA)', '패널 : IPS패널(광시야각)', '화면비율 : 16대10', '특징 : 가벼운노트북', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '영상출력 : 썬더볼트3(2개)', '단자 : USB Type C', '부가기능 : 키보드라이트', '키보드라이트(자동밝기조절)', '페이스타임', '아이메시지', '애플앱스토어', '에어드롭', 'iCloud', 'SSD : 256GB', '배터리 타입 : 리튬폴리머', '품목 : 노트북', '두께 : 1.61cm']"
삼성전자 노트북9 ALWAYS NT900X3V-A58A,"1,405,990원","['화면크기 : 13인치(32~35cm)', '무게 : 0.99kg', '종류 : 코어i5 8세대', '운영체제 : 리눅스', 'CPU : 코어i5-8250U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크-R(8세대)', 'CPU속도 : 1.6GHz', '터보부스트 : 3.4GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : UHD620', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '화면펼침 : 180˚', '밝기 : 슈퍼브라이트(500nit)', '특징 : 울트라북', '가벼운노트북', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', '웹캠', '보이스노트', '이지충전', '180˚화면펼침', '키보드라이트(자동밝기조절)', '퀵충전', 'SSD : 256GB', 'SSD 인터페이스 : PCle', 'ODD : 광Drive없음', '배터리용량 : 75Wh', '저전력 : O', '품목 : 노트북', '두께 : 1.49cm', '조명 : LED백라이트', '부피 : 958cc', '색상 : 실버', '입력장치 : 독립형키보드', '보안기능 : 지문인식']"
삼성전자 노트북3 NT300E5Q-KD1S,"477,480원","['화면크기 : 15인치(37~39cm)', '무게 : 1.98kg', '종류 : 셀러론', '운영체제 : 미포함(FreeDos)', 'CPU : 3215U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', 'CPU속도 : 1.7GHz', '램 : 4GB', '메모리 타입 : DDR3L', '인텔 GPU : GMA HD 5500', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1366x768(FWXGA)', '화면비율 : 16대9', '무선랜 : 무선랜 802.11 n', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜(100Mbps)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '802.11n', 'SSD : 250GB', 'HDD 용량 : 500GB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 2.48cm', '조명 : LED백라이트', '부피 : 2306cc', '색상 : 블랙', '입력장치 : 숫자키패드']"
